ID	Labels
C648.108	(NAG,GEN,NCOM)
T.2.173	(OAG,NGEN,COM)
T.1.118	(NAG,NGEN,NCOM)
T.1.2232	(NAG,NGEN,NCOM)
C648.106	(NAG,GEN,NCOM)
T.1.2094	(NAG,NGEN,NCOM)
C648.232.2	(NAG,NGEN,NCOM)
T.1.824	(NAG,NGEN,NCOM)
T.1.154	(NAG,NGEN,NCOM)
T.1.197	(CAG,NGEN,COM)
T.1.1541	(OAG,NGEN,COM)
T.1.1928	(CAG,NGEN,NCOM)
T.1.669	(NAG,NGEN,NCOM)
T.1.42	(OAG,NGEN,NCOM)
C576.200	(OAG,GEN,COM)
T.1.1368	(OAG,NGEN,COM)
T.1.1175	(OAG,NGEN,NCOM)
C648.233	(OAG,NGEN,NCOM)
T.1.1250	(CAG,NGEN,NCOM)
T.1.1985	(NAG,NGEN,NCOM)
C576.64	(NAG,NGEN,NCOM)
T.1.1992	(NAG,NGEN,NCOM)
C648.56	(NAG,NGEN,NCOM)
C576.17	(OAG,GEN,COM)
T.1.1157	(NAG,NGEN,NCOM)
T.1.423	(NAG,NGEN,NCOM)
T.1.186	(OAG,NGEN,COM)
C648.40	(CAG,GEN,NCOM)
T.2.137	(OAG,NGEN,COM)
T.1.1892	(OAG,NGEN,COM)
C576.14	(CAG,GEN,NCOM)
C576.67	(OAG,NGEN,NCOM)
C648.113.1	(NAG,GEN,NCOM)
C576.230	(OAG,GEN,COM)
T.3.1	(NAG,NGEN,NCOM)
C648.241.4	(NAG,NGEN,NCOM)
C576.180	(OAG,GEN,COM)
C648.75	(NAG,NGEN,NCOM)
T.1.2372	(OAG,GEN,COM)
T.1.1584	(NAG,NGEN,NCOM)
T.1.1168	(NAG,NGEN,NCOM)
T.1.2004	(NAG,NGEN,NCOM)
T.1.774	(NAG,NGEN,NCOM)
T.1.1196	(NAG,NGEN,NCOM)
C576.66	(OAG,GEN,NCOM)
T.1.1420	(NAG,NGEN,NCOM)
T.1.2334	(NAG,NGEN,NCOM)
C648.119	(NAG,GEN,NCOM)
T.1.309	(OAG,NGEN,NCOM)
C648.50	(NAG,NGEN,NCOM)
T.2.35	(OAG,NGEN,COM)
T.1.2329	(CAG,NGEN,COM)
T.1.1912	(NAG,NGEN,NCOM)
T.1.805	(NAG,NGEN,NCOM)
C648.162	(OAG,GEN,NCOM)
T.1.2327	(CAG,NGEN,NCOM)
C648.73	(NAG,GEN,NCOM)
T.1.422	(NAG,NGEN,NCOM)
T.1.2016	(NAG,NGEN,NCOM)
C648.87	(NAG,GEN,NCOM)
T.1.988	(NAG,NGEN,NCOM)
C576.49	(OAG,GEN,NCOM)
T.1.1358	(OAG,NGEN,NCOM)
T.5.3	(OAG,NGEN,COM)
C576.293	(OAG,GEN,COM)
T.1.691	(NAG,NGEN,NCOM)
T.1.1556	(NAG,NGEN,NCOM)
T.1.245	(OAG,NGEN,COM)
T.1.488	(OAG,NGEN,NCOM)
T.1.1891	(OAG,NGEN,COM)
T.1.120	(NAG,NGEN,NCOM)
C648.29	(NAG,NGEN,NCOM)
T.1.1393	(NAG,NGEN,NCOM)
T.1.574	(OAG,NGEN,COM)
C648.203	(NAG,NGEN,NCOM)
T.1.2379	(OAG,NGEN,COM)
C648.238.2	(NAG,NGEN,NCOM)
T.2.240	(OAG,NGEN,COM)
T.1.1450	(OAG,NGEN,NCOM)
T.2.179	(OAG,NGEN,COM)
T.1.1188	(NAG,NGEN,NCOM)
T.1.886	(NAG,NGEN,NCOM)
T.1.38	(OAG,NGEN,COM)
T.1.614	(NAG,NGEN,COM)
T.1.44	(OAG,NGEN,COM)
C648.214.2	(NAG,NGEN,NCOM)
T.1.2288	(NAG,NGEN,NCOM)
T.1.1843	(NAG,NGEN,NCOM)
C576.113	(OAG,GEN,COM)
T.1.2333	(NAG,NGEN,NCOM)
T.1.933	(NAG,NGEN,NCOM)
T.1.833	(NAG,NGEN,NCOM)
T.1.2157	(OAG,NGEN,COM)
T.1.460	(OAG,NGEN,COM)
C648.182.2	(OAG,NGEN,NCOM)
T.1.1804	(NAG,NGEN,NCOM)
C648.111	(NAG,NGEN,NCOM)
T.1.46	(NAG,NGEN,NCOM)
T.1.1540	(OAG,NGEN,NCOM)
T.1.53	(NAG,NGEN,NCOM)
T.1.1269	(NAG,NGEN,NCOM)
C576.318	(OAG,GEN,COM)
T.1.851	(OAG,GEN,NCOM)
C648.238.1	(NAG,NGEN,NCOM)
C576.31	(OAG,GEN,COM)
T.1.1013	(NAG,NGEN,NCOM)
T.1.922	(NAG,NGEN,NCOM)
C576.61	(OAG,GEN,COM)
C576.339	(OAG,GEN,NCOM)
T.1.1472	(NAG,NGEN,NCOM)
T.2.52	(NAG,NGEN,NCOM)
T.1.252	(OAG,NGEN,NCOM)
T.1.143	(OAG,NGEN,NCOM)
T.1.418	(NAG,NGEN,NCOM)
T.1.1171	(OAG,NGEN,COM)
T.5.13	(OAG,GEN,COM)
C576.27	(OAG,GEN,COM)
T.1.1616	(NAG,NGEN,NCOM)
T.1.959	(OAG,NGEN,COM)
T.2.200	(NAG,NGEN,NCOM)
T.1.2201	(OAG,NGEN,COM)
T.1.1163	(NAG,NGEN,NCOM)
T.1.1258	(OAG,NGEN,COM)
T.1.623	(NAG,NGEN,COM)
C648.71	(NAG,NGEN,NCOM)
T.1.1658	(NAG,NGEN,NCOM)
T.2.25	(CAG,NGEN,COM)
T.2.168	(OAG,NGEN,COM)
C576.137	(OAG,NGEN,NCOM)
T.1.685	(NAG,NGEN,NCOM)
T.1.246	(NAG,NGEN,NCOM)
T.2.48	(OAG,NGEN,NCOM)
C576.35	(OAG,GEN,COM)
T.7.87	(CAG,NGEN,NCOM)
T.1.639	(CAG,NGEN,COM)
T.1.1569	(NAG,NGEN,NCOM)
T.1.419	(NAG,NGEN,NCOM)
T.1.1234	(OAG,NGEN,COM)
T.2.144	(OAG,NGEN,COM)
C576.316	(OAG,GEN,COM)
T.1.1460	(OAG,GEN,NCOM)
T.1.2328	(NAG,NGEN,NCOM)
C648.121	(NAG,GEN,NCOM)
C576.222	(NAG,NGEN,NCOM)
T.4.10	(OAG,NGEN,COM)
T.1.869	(NAG,NGEN,NCOM)
T.1.888	(NAG,NGEN,COM)
T.2.167	(OAG,NGEN,COM)
C576.107.3	(NAG,NGEN,NCOM)
T.1.981	(OAG,NGEN,COM)
T.1.949	(OAG,NGEN,COM)
T.1.351	(OAG,NGEN,NCOM)
T.1.466	(NAG,NGEN,NCOM)
T.1.2235	(NAG,NGEN,NCOM)
C576.150	(NAG,NGEN,NCOM)
T.2.120	(OAG,NGEN,COM)
C648.195	(OAG,GEN,NCOM)
T.1.2284	(NAG,NGEN,COM)
C648.231	(NAG,GEN,NCOM)
T.1.1119	(NAG,NGEN,NCOM)
T.1.1046	(NAG,NGEN,NCOM)
C576.156	(CAG,GEN,COM)
C648.144	(NAG,NGEN,NCOM)
T.1.1283	(CAG,NGEN,COM)
T.1.2158	(NAG,NGEN,NCOM)
T.1.2248	(NAG,NGEN,NCOM)
T.1.1555	(NAG,NGEN,NCOM)
T.1.1402	(NAG,NGEN,NCOM)
T.1.958	(OAG,NGEN,COM)
T.2.14	(OAG,NGEN,COM)
T.1.209	(NAG,NGEN,NCOM)
T.1.1048	(NAG,NGEN,NCOM)
C648.15	(NAG,NGEN,NCOM)
C648.107	(OAG,NGEN,NCOM)
T.2.142	(OAG,NGEN,COM)
T.1.63	(NAG,NGEN,NCOM)
T.1.839	(NAG,NGEN,NCOM)
T.1.552	(CAG,GEN,COM)
T.1.911	(NAG,NGEN,NCOM)
T.1.1401	(OAG,NGEN,NCOM)
T.2.122	(OAG,NGEN,COM)
C576.178	(NAG,NGEN,NCOM)
T.1.249	(OAG,NGEN,NCOM)
T.4.38	(OAG,NGEN,COM)
T.1.1270	(OAG,NGEN,COM)
C576.182	(OAG,GEN,COM)
C648.128	(NAG,GEN,NCOM)
T.1.910	(NAG,NGEN,NCOM)
C576.297	(NAG,NGEN,NCOM)
T.4.12	(OAG,NGEN,COM)
T.2.220	(OAG,NGEN,COM)
C648.84	(NAG,GEN,NCOM)
C576.336	(OAG,GEN,COM)
T.1.1034	(OAG,NGEN,COM)
C576.199	(OAG,GEN,COM)
C576.306	(CAG,GEN,COM)
T.4.16	(OAG,NGEN,COM)
T.1.1781	(OAG,NGEN,COM)
T.1.1382	(OAG,GEN,COM)
T.1.1400	(OAG,NGEN,COM)
T.1.457	(OAG,GEN,COM)
T.1.325	(NAG,NGEN,NCOM)
T.1.936	(CAG,NGEN,NCOM)
T.1.1388	(NAG,NGEN,NCOM)
T.1.932	(NAG,NGEN,NCOM)
T.1.2052	(OAG,NGEN,COM)
T.2.192	(OAG,NGEN,COM)
T.1.1783	(NAG,NGEN,NCOM)
T.1.121	(NAG,NGEN,NCOM)
C648.241.5	(NAG,GEN,NCOM)
T.1.1153	(NAG,NGEN,NCOM)
C576.56	(NAG,NGEN,NCOM)
C576.27.1	(OAG,GEN,COM)
T.1.759	(OAG,GEN,COM)
C648.222	(NAG,NGEN,NCOM)
C648.80	(OAG,GEN,NCOM)
C648.153	(OAG,GEN,NCOM)
T.2.146	(OAG,NGEN,COM)
T.1.1740	(OAG,NGEN,NCOM)
T.1.913	(NAG,NGEN,NCOM)
T.1.2003	(NAG,NGEN,NCOM)
T.1.115	(NAG,NGEN,NCOM)
T.1.401	(NAG,NGEN,NCOM)
T.1.58	(NAG,NGEN,NCOM)
T.2.140	(CAG,NGEN,COM)
T.1.538	(NAG,NGEN,NCOM)
T.4.26	(NAG,NGEN,COM)
C648.109	(NAG,NGEN,NCOM)
C648.170	(NAG,NGEN,NCOM)
T.1.2001	(CAG,NGEN,NCOM)
T.4.3	(OAG,NGEN,COM)
T.1.2197	(NAG,NGEN,NCOM)
T.1.1176	(NAG,NGEN,NCOM)
C576.116	(OAG,GEN,COM)
T.1.2014	(NAG,NGEN,NCOM)
T.1.681	(NAG,NGEN,NCOM)
T.2.5	(OAG,GEN,NCOM)
T.1.599	(CAG,NGEN,COM)
C576.198	(OAG,GEN,COM)
T.7.72	(OAG,NGEN,NCOM)
C648.72	(NAG,NGEN,NCOM)
T.1.2312	(NAG,NGEN,NCOM)
T.1.1054	(NAG,NGEN,NCOM)
T.7.69	(OAG,GEN,NCOM)
T.1.475	(NAG,NGEN,COM)
T.1.1931	(CAG,NGEN,COM)
C576.333	(OAG,GEN,COM)
C648.113.4	(NAG,GEN,NCOM)
T.1.2162	(OAG,NGEN,COM)
T.1.1009	(NAG,NGEN,NCOM)
T.1.656	(NAG,NGEN,NCOM)
T.1.2066	(CAG,NGEN,COM)
T.1.1173	(OAG,NGEN,COM)
T.2.184	(OAG,NGEN,COM)
T.1.1890	(OAG,NGEN,COM)
T.1.596	(OAG,NGEN,COM)
T.1.983	(NAG,NGEN,NCOM)
T.1.1058	(NAG,NGEN,NCOM)
T.1.125	(OAG,GEN,NCOM)
T.1.1475	(OAG,NGEN,COM)
C576.480	(CAG,GEN,COM)
T.3.7	(OAG,GEN,COM)
T.1.814	(NAG,NGEN,NCOM)
T.1.595	(NAG,NGEN,NCOM)
C576.295	(OAG,GEN,COM)
T.7.73	(OAG,GEN,NCOM)
T.1.156	(NAG,NGEN,NCOM)
T.2.157	(OAG,NGEN,COM)
T.1.1925	(OAG,NGEN,COM)
C648.6	(OAG,GEN,NCOM)
T.7.71	(OAG,NGEN,NCOM)
T.1.308	(OAG,NGEN,NCOM)
T.1.1995	(NAG,NGEN,NCOM)
T.1.2086	(OAG,GEN,NCOM)
T.1.1360	(NAG,NGEN,NCOM)
T.1.1359	(OAG,NGEN,COM)
T.1.1131	(NAG,NGEN,NCOM)
T.3.11	(OAG,NGEN,COM)
T.7.68	(OAG,GEN,NCOM)
T.1.139	(OAG,NGEN,NCOM)
T.2.215	(OAG,GEN,COM)
C648.32.2	(NAG,NGEN,NCOM)
C648.189	(NAG,NGEN,NCOM)
T.1.2371	(OAG,NGEN,COM)
C576.264	(OAG,GEN,NCOM)
T.1.2351	(OAG,NGEN,COM)
T.1.2338	(OAG,NGEN,COM)
T.1.278	(OAG,NGEN,COM)
T.1.998	(NAG,NGEN,NCOM)
C648.103	(NAG,GEN,NCOM)
T.1.1050	(OAG,NGEN,NCOM)
C648.224.3	(NAG,NGEN,NCOM)
T.1.184	(NAG,NGEN,NCOM)
T.1.692	(NAG,NGEN,NCOM)
C648.53	(NAG,GEN,NCOM)
T.1.1454	(NAG,NGEN,NCOM)
T.1.1882	(NAG,NGEN,NCOM)
T.4.30	(NAG,NGEN,COM)
C648.229	(CAG,NGEN,NCOM)
T.1.1031	(NAG,NGEN,NCOM)
T.1.953	(OAG,NGEN,COM)
T.1.931	(NAG,NGEN,NCOM)
T.1.1466	(OAG,GEN,COM)
T.1.1473	(NAG,NGEN,NCOM)
T.1.2136	(OAG,NGEN,COM)
T.1.908	(NAG,NGEN,NCOM)
T.1.109	(OAG,NGEN,COM)
T.1.1462	(OAG,NGEN,COM)
T.3.26	(OAG,NGEN,COM)
T.1.2112	(OAG,NGEN,COM)
T.1.1084	(OAG,NGEN,NCOM)
C648.67	(OAG,NGEN,NCOM)
T.1.1105	(NAG,NGEN,NCOM)
T.1.473	(OAG,NGEN,COM)
T.1.130	(NAG,NGEN,NCOM)
T.7.86	(CAG,GEN,NCOM)
C648.32	(NAG,GEN,NCOM)
T.1.1481	(OAG,NGEN,COM)
T.1.1463	(OAG,NGEN,NCOM)
C648.22	(NAG,GEN,NCOM)
T.1.852	(OAG,NGEN,COM)
T.1.1044	(NAG,NGEN,NCOM)
T.1.1169	(NAG,NGEN,NCOM)
T.1.1518	(NAG,NGEN,NCOM)
C576.207	(CAG,GEN,NCOM)
T.1.571	(OAG,NGEN,COM)
T.1.1295	(NAG,NGEN,NCOM)
T.2.230	(OAG,NGEN,COM)
C576.210	(NAG,NGEN,NCOM)
T.1.1784	(NAG,NGEN,NCOM)
T.1.1264	(CAG,NGEN,NCOM)
C648.232	(CAG,GEN,NCOM)
T.1.1075	(OAG,GEN,NCOM)
T.1.1582	(CAG,NGEN,COM)
T.1.1465	(CAG,NGEN,COM)
C576.172	(NAG,GEN,NCOM)
T.1.2050	(NAG,NGEN,NCOM)
T.2.98	(OAG,NGEN,COM)
T.1.956	(NAG,NGEN,NCOM)
T.1.1187	(NAG,NGEN,NCOM)
T.1.717	(NAG,NGEN,NCOM)
T.1.806	(NAG,NGEN,NCOM)
T.1.1665	(OAG,NGEN,NCOM)
T.1.2018	(NAG,NGEN,NCOM)
1450603472429142084	(OAG,NGEN,COM)
1105343158760534016	(NAG,NGEN,NCOM)
C1050.30	(NAG,GEN,COM)
3008543798	(OAG,NGEN,NCOM)
C1048.46	(OAG,GEN,NCOM)
8.92E+17	(CAG,NGEN,NCOM)
1414435167721037825	(NAG,NGEN,NCOM)
2840226696	(OAG,NGEN,NCOM)
C1048.226.1	(CAG,GEN,NCOM)
1252622739518582784	(NAG,NGEN,NCOM)
1025420080354537472	(NAG,NGEN,NCOM)
C1066.30	(CAG,GEN,NCOM)
1407917762341597186	(OAG,NGEN,NCOM)
1167886959638765569	(OAG,NGEN,COM)
3109647434	(OAG,NGEN,COM)
926414114397741057	(CAG,NGEN,NCOM)
C1048.157	(OAG,GEN,NCOM)
1402227479331295233	(NAG,NGEN,NCOM)
C1039.55	(OAG,NGEN,COM)
C1048.34	(OAG,NGEN,NCOM)
C1039.38	(CAG,NGEN,COM)
C1048.220.1	(CAG,GEN,NCOM)
1420802095351943168	(NAG,NGEN,NCOM)
C1048.124	(OAG,GEN,NCOM)
C1066.90.1	(CAG,NGEN,NCOM)
1439609532028645380	(NAG,NGEN,NCOM)
1281604834072965120	(NAG,NGEN,NCOM)
1441105004656353281	(OAG,NGEN,NCOM)
C1066.81.4	(OAG,GEN,NCOM)
C1048.62	(OAG,NGEN,NCOM)
2188311241	(CAG,NGEN,NCOM)
C1066.91	(OAG,GEN,NCOM)
1402273952211341315	(NAG,NGEN,NCOM)
788998469662875648	(OAG,NGEN,NCOM)
2656821200	(OAG,GEN,NCOM)
2834371490	(NAG,NGEN,NCOM)
1011168055383097344	(OAG,NGEN,COM)
C1048.193.2	(OAG,NGEN,NCOM)
1028521222412283905	(NAG,NGEN,NCOM)
1266602939377844224	(NAG,NGEN,NCOM)
C1048.136	(OAG,GEN,NCOM)
1366317578662989827	(NAG,NGEN,NCOM)
2903725837	(CAG,NGEN,NCOM)
C1048.92	(OAG,GEN,NCOM)
C1039.23	(CAG,NGEN,NCOM)
C1066.82	(OAG,GEN,NCOM)
C1049.8	(OAG,NGEN,NCOM)
218403487	(CAG,NGEN,NCOM)
877410568323428353	(NAG,NGEN,NCOM)
1030396048437641216	(OAG,NGEN,COM)
C1066.65.2	(CAG,GEN,NCOM)
C1048.89.1	(CAG,NGEN,NCOM)
1575782354	(OAG,NGEN,NCOM)
1441125412113842185	(CAG,NGEN,NCOM)
C1066.53	(OAG,NGEN,NCOM)
C1039.42	(OAG,NGEN,NCOM)
1444969530577534981	(NAG,NGEN,NCOM)
1552359482	(CAG,GEN,NCOM)
2781099257	(OAG,GEN,NCOM)
1437388561997729799	(OAG,GEN,COM)
1399377808904704001	(NAG,NGEN,NCOM)
C1039.64	(OAG,NGEN,NCOM)
C1048.201	(CAG,GEN,NCOM)
1300167940973625344	(NAG,NGEN,NCOM)
355497387	(OAG,NGEN,COM)
1332852889262321664	(NAG,NGEN,NCOM)
C1048.2	(OAG,GEN,NCOM)
C1048.90	(OAG,GEN,NCOM)
C1048.197.2	(CAG,NGEN,NCOM)
2943094416	(NAG,NGEN,NCOM)
484015215	(OAG,GEN,NCOM)
C1066.74	(CAG,GEN,NCOM)
C1049.2	(OAG,NGEN,COM)
C1066.78	(OAG,GEN,NCOM)
1261966329562533889	(NAG,NGEN,COM)
C1039.58	(OAG,NGEN,NCOM)
C1049.19	(OAG,NGEN,NCOM)
C1039.15	(NAG,NGEN,NCOM)
1291071848176685056	(OAG,NGEN,COM)
1062258998282399745	(NAG,NGEN,NCOM)
C1066.38.1	(CAG,NGEN,NCOM)
1369207208617988097	(NAG,NGEN,NCOM)
882877426887524352	(CAG,NGEN,NCOM)
1270659665743851521	(CAG,NGEN,NCOM)
1385920015086415877	(NAG,NGEN,NCOM)
3327088183	(OAG,GEN,NCOM)
1214448789534101504	(OAG,GEN,NCOM)
1511647428	(OAG,NGEN,NCOM)
1028601330410053632	(OAG,NGEN,NCOM)
C1048.48	(OAG,NGEN,NCOM)
C1039.33	(OAG,NGEN,NCOM)
2759347478	(OAG,NGEN,NCOM)
C1066.48.1	(CAG,GEN,NCOM)
C1050.53.1	(CAG,GEN,COM)
1446344961402621957	(OAG,NGEN,NCOM)
1278636833392320512	(NAG,NGEN,NCOM)
1340354962031841280	(NAG,NGEN,NCOM)
C1048.223	(CAG,GEN,NCOM)
1440758896570683396	(NAG,NGEN,NCOM)
C1048.16	(OAG,GEN,NCOM)
C1048.241.3	(CAG,NGEN,NCOM)
C1048.159	(OAG,NGEN,NCOM)
C1048.138	(OAG,GEN,NCOM)
C1066.84	(OAG,GEN,NCOM)
C1048.232.2	(OAG,NGEN,NCOM)
C1048.33	(OAG,GEN,NCOM)
1009793261433643010	(CAG,GEN,NCOM)
C1048.64	(OAG,NGEN,NCOM)
1354831577449025543	(NAG,NGEN,NCOM)
1214448789534101504	(OAG,GEN,NCOM)
1254286984312479745	(NAG,NGEN,NCOM)
1441276206364520459	(OAG,NGEN,NCOM)
1417769858528288769	(NAG,NGEN,NCOM)
859647674211061762	(OAG,GEN,NCOM)
C1048.197.2	(CAG,NGEN,NCOM)
1398890397976330245	(OAG,NGEN,COM)
1226506339767050240	(NAG,NGEN,NCOM)
1425014919041220609	(OAG,NGEN,COM)
C1066.5	(OAG,NGEN,NCOM)
1435624507192926209	(NAG,NGEN,NCOM)
1093232839993114625	(NAG,NGEN,NCOM)
1313103118410817537	(NAG,NGEN,NCOM)
1432184397155897344	(CAG,GEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
C1048.14	(OAG,NGEN,NCOM)
C1048.240	(OAG,GEN,NCOM)
1325828795484438529	(NAG,NGEN,NCOM)
C1048.105	(CAG,NGEN,NCOM)
727850746553716736	(OAG,NGEN,NCOM)
C1066.85	(OAG,GEN,NCOM)
491078283	(OAG,GEN,NCOM)
1228674424804536320	(OAG,NGEN,COM)
1244708519388962816	(CAG,NGEN,NCOM)
C1066.35	(OAG,NGEN,NCOM)
359988465	(OAG,GEN,NCOM)
1291071848176685056	(NAG,NGEN,NCOM)
1003196647	(OAG,NGEN,COM)
1055100474	(OAG,GEN,NCOM)
1408820191073497094	(NAG,NGEN,NCOM)
1391958020	(CAG,NGEN,NCOM)
2323287469	(OAG,NGEN,NCOM)
C1048.211	(CAG,NGEN,NCOM)
924481506554212352	(OAG,NGEN,NCOM)
743861474167164928	(OAG,GEN,NCOM)
C1066.81.1	(OAG,NGEN,NCOM)
507506571	(NAG,NGEN,NCOM)
C1066.28	(OAG,GEN,NCOM)
2212812990	(NAG,NGEN,COM)
1408820191073497094	(NAG,NGEN,NCOM)
343848229	(OAG,NGEN,COM)
C1048.223.2	(CAG,NGEN,NCOM)
C1048.101.1	(CAG,GEN,NCOM)
C1048.120	(OAG,GEN,NCOM)
C1048.168.1	(CAG,NGEN,NCOM)
113918162	(NAG,NGEN,NCOM)
C1048.5.1	(OAG,GEN,NCOM)
C1048.39	(OAG,GEN,COM)
1252294401511964672	(OAG,NGEN,COM)
634760583	(NAG,NGEN,NCOM)
C1048.28	(CAG,GEN,NCOM)
C1066.94	(OAG,GEN,NCOM)
C1039.53	(NAG,NGEN,NCOM)
1350898293581217797	(OAG,NGEN,COM)
1375551030465753090	(OAG,NGEN,COM)
C1048.223.2	(CAG,NGEN,NCOM)
1400374394334162947	(CAG,NGEN,NCOM)
C1048.194.2	(CAG,GEN,NCOM)
840235383065567234	(CAG,NGEN,NCOM)
1368828192899747842	(NAG,NGEN,NCOM)
C1039.47	(NAG,NGEN,NCOM)
1297934164172271616	(NAG,NGEN,NCOM)
1400374394334162947	(NAG,NGEN,NCOM)
114533091	(NAG,NGEN,NCOM)
1147350983237914625	(OAG,NGEN,COM)
C1048.209	(OAG,GEN,NCOM)
3250278414	(CAG,NGEN,NCOM)
1403247398952988678	(NAG,NGEN,NCOM)
C1066.28.1	(OAG,NGEN,NCOM)
1034856517	(OAG,NGEN,NCOM)
1401075815744348164	(NAG,NGEN,NCOM)
C1048.140	(CAG,NGEN,NCOM)
C1048.177	(OAG,GEN,NCOM)
C1048.38	(OAG,NGEN,NCOM)
C1039.35	(NAG,NGEN,NCOM)
C1048.163	(OAG,GEN,NCOM)
C1066.20	(CAG,GEN,NCOM)
1399408787258183689	(NAG,NGEN,NCOM)
914913987061415936	(CAG,NGEN,NCOM)
C1066.11	(OAG,NGEN,NCOM)
1385920015086415877	(NAG,NGEN,NCOM)
2459676038	(OAG,GEN,NCOM)
C1066.59	(CAG,NGEN,NCOM)
1380438551058243589	(OAG,NGEN,NCOM)
1281604834072965120	(CAG,NGEN,NCOM)
C1048.161.2	(CAG,NGEN,NCOM)
33274495	(OAG,NGEN,COM)
C1039.67	(OAG,NGEN,COM)
C1039.21	(NAG,NGEN,NCOM)
C1066.3	(CAG,NGEN,NCOM)
C1039.51	(OAG,NGEN,COM)
1439609532028645380	(CAG,NGEN,NCOM)
1403323732563836928	(OAG,GEN,NCOM)
788998469662875648	(CAG,NGEN,NCOM)
1422960294553296896	(NAG,NGEN,NCOM)
C1066.43	(OAG,GEN,NCOM)
C1066.65	(OAG,GEN,NCOM)
1325828795484438529	(NAG,NGEN,NCOM)
1203633117304479746	(OAG,GEN,NCOM)
230969603	(CAG,NGEN,NCOM)
1450173149648093184	(NAG,NGEN,NCOM)
1159004772910821381	(NAG,NGEN,NCOM)
C1039.28	(NAG,NGEN,NCOM)
1453042462327410690	(NAG,NGEN,NCOM)
1256835668300496897	(NAG,NGEN,NCOM)
227955992	(OAG,NGEN,COM)
1357795759765225474	(OAG,NGEN,COM)
C1039.11	(NAG,NGEN,NCOM)
C1048.85	(OAG,GEN,NCOM)
C1066.1	(OAG,NGEN,NCOM)
C1066.34	(CAG,NGEN,NCOM)
C1048.164	(OAG,GEN,NCOM)
C1048.237.3	(CAG,GEN,NCOM)
C1048.87	(OAG,GEN,NCOM)
C1048.53	(OAG,GEN,NCOM)
C1048.168	(CAG,NGEN,NCOM)
967117991832797185	(NAG,NGEN,NCOM)
C1066.94.3	(NAG,NGEN,NCOM)
1254286984312479745	(NAG,NGEN,NCOM)
1226506339767050240	(OAG,NGEN,COM)
C1048.51	(OAG,NGEN,NCOM)
2481542624	(OAG,NGEN,NCOM)
C1066.81.3	(CAG,GEN,NCOM)
C1048.126	(OAG,GEN,NCOM)
1442012851565051905	(NAG,NGEN,NCOM)
C1048.89	(OAG,NGEN,NCOM)
1431200365152587778	(OAG,NGEN,NCOM)
C1048.118	(CAG,NGEN,NCOM)
893090732654960640	(NAG,NGEN,NCOM)
C1039.8	(OAG,NGEN,NCOM)
C1048.172	(OAG,GEN,NCOM)
3785676688	(OAG,NGEN,COM)
507506571	(NAG,NGEN,NCOM)
C1039.6	(OAG,NGEN,COM)
C1048.101	(OAG,GEN,NCOM)
C1048.66	(OAG,GEN,NCOM)
C1048.208	(OAG,GEN,NCOM)
2955977816	(CAG,NGEN,NCOM)
C1039.63	(OAG,NGEN,COM)
C1048.165	(OAG,GEN,COM)
1451783751617245186	(NAG,NGEN,NCOM)
1421089374091894786	(NAG,NGEN,NCOM)
2382214292	(OAG,NGEN,NCOM)
1422832452293169153	(NAG,NGEN,NCOM)
1400812892773965828	(NAG,NGEN,NCOM)
C1048.100	(OAG,GEN,NCOM)
C1066.94.4	(NAG,NGEN,NCOM)
777769893542322176	(OAG,GEN,NCOM)
C1048.139	(CAG,GEN,NCOM)
C1048.106	(CAG,NGEN,NCOM)
1258028976355848192	(NAG,NGEN,NCOM)
C1066.17	(CAG,GEN,NCOM)
1360603376866783239	(NAG,NGEN,NCOM)
3021083532	(OAG,NGEN,NCOM)
C1066.68	(OAG,GEN,NCOM)
C1049.13	(CAG,NGEN,NCOM)
772983562110836736	(OAG,NGEN,NCOM)
1259406710961143808	(NAG,NGEN,NCOM)
2992917139	(OAG,NGEN,NCOM)
C1048.130	(OAG,GEN,NCOM)
3327088183	(OAG,NGEN,NCOM)
C1048.226	(CAG,GEN,NCOM)
22763833	(NAG,NGEN,NCOM)
C1048.179	(OAG,NGEN,NCOM)
C1066.10	(NAG,NGEN,NCOM)
1105343158760534016	(CAG,NGEN,NCOM)
2840226696	(NAG,NGEN,NCOM)
C1039.25	(OAG,NGEN,NCOM)
C1048.210	(CAG,GEN,NCOM)
C1048.111	(NAG,NGEN,COM)
C1048.189	(OAG,GEN,NCOM)
C1066.90.2	(CAG,NGEN,NCOM)
C1066.90.4	(CAG,NGEN,NCOM)
915173356764241920	(OAG,GEN,NCOM)
2861930695	(OAG,NGEN,NCOM)
C1066.88.4	(CAG,GEN,NCOM)
C1048.223.4	(CAG,GEN,NCOM)
1402227479331295233	(CAG,NGEN,NCOM)
C1048.214	(NAG,NGEN,NCOM)
2481542624	(OAG,GEN,NCOM)
C1066.56.2	(OAG,GEN,NCOM)
C1039.43	(OAG,NGEN,NCOM)
C1048.217	(CAG,GEN,NCOM)
1300167940973625344	(NAG,NGEN,NCOM)
C1048.36	(OAG,NGEN,NCOM)
C1066.18	(CAG,GEN,NCOM)
1430713580614127625	(OAG,NGEN,NCOM)
C1049.24	(OAG,NGEN,NCOM)
545343863	(OAG,NGEN,COM)
1296789531333541889	(OAG,NGEN,NCOM)
1385920015086415877	(CAG,NGEN,NCOM)
1192711622508171265	(OAG,NGEN,COM)
