ID	Text	Labels
1278707072	aja bijepi bhale hare gayi hai, maim bijepi aura modi ji ke satha tha, aura hu~, aura sada rahu~ga, kyomki mujhe muफ़ta ke khane ka zauka nahim hai, #delhidecides	(CAG,NGEN,NCOM)
C575.581	Uske liye to sab BJP me jaye hai	(CAG,NGEN,NCOM)
C40.87	"he is awesome...it doesn't require promotion it is natural like any
heterosexual life so why should we segregate that and promote it as if it is
something to be told. if we have to change people's minds there is a whole set
of issues like caste religion which also includes sexuality which people do
not accept and stand by their views. until and unless no one harm others
mentally or physically no need for any lectures or opinions"	(NAG,GEN,NCOM)
C3.301	"indian film critics mainly the female critics are bashing it because of
arjun/kabir's nature of being extra possessive, bully etc. and also blaming
our cultural set up where audiences are not at all thinking about the attitude
of the lead character and are just clapping. it's really disturbing"	(OAG,GEN,NCOM)
C579.11	Ab aai hai sachhai bahar.💯💯💯👍👍👍	(CAG,NGEN,NCOM)
facebook_corpus_msr_26262	"
Too many converted minority dogs are barking here .....lol
"	(OAG,NGEN,COM)
C38.29	"Hinduism is one of the most liberal cultures in the world. There are numerous
homosexual encounters even in the puranas and a detailed accounts of same sex
relationsips. Such as that of Agni and Soma(moon lord). It's shch a shame that
these fundamentalists and propogaters of Hindutva(Bhajrang Dal, RSS etc) have
irresponsibly misinterpreted and appropriated them by relying on the
conservative manipulation of ancient indian texts such as the British. Going
by there own narrative..these bastards are in fact the true ""Anti
Nationals""(Hindutvavadis). They have contaminated the real plurality and
diversified ideals of our culture."	(NAG,GEN,COM)
C577.50	"आजकल जींस पर वह भी ज्ञान दे रहे हैं जो अपनी बहन बेटियों को काले टेंट में रखते
हैं और हां बहनों फटी जींस से उनको ही दिक्कत है जो आपके शुभचिंतक है वरना लोग
आपको बिना वस्त्र का देखना ज्यादा पसंद करते हैं"	(CAG,GEN,COM)
1245048328594718722	After #chainesevirus india is dealing with #MuslimVirus #CoronaJihad #ChineseVirus19  ab to Ram hi bachaye .......	(OAG,NGEN,COM)
facebook_corpus_msr_41718	"
He is doing for his country men. Immigrants are secondary. Syria was a fuck up. But on domestic side he is doing well. Illegal crossing has decreased. Business are going to US. He is doing well.
"	(OAG,NGEN,NCOM)
facebook_corpus_msr_300333	"
Modi ji ninda jarur karenge
"	(CAG,NGEN,NCOM)
C575.708	SAD NEWS. CLOSING.	(NAG,NGEN,NCOM)
C24.3674	377 dislikes wale randi k gand mai garam loha	(OAG,GEN,NCOM)
C577.60	[#missyousushantsir](http://www.youtube.com/results?search_query=%23missyousushantsir)	(NAG,NGEN,NCOM)
1245727410194022401	Sick and crap mentality!! I don't understand in which kind of world we are living.If this kind of people exist,they are threat to entire humanity. Uncivilized morons.#CoronaJihad #MuslimVirus #MUSLIMUKTHBHARATH  @sudhirchaudhary @sambitswaraj @chittesh85_guru @indiatvnews  https://t.co/f3VNoUSfjc	(OAG,NGEN,COM)
1245786226478571520	एक बात समझ नही आती की जब भारत मे कुछ मुसलमान गलत करते है  तो बाकी मुसलमान उनका विरोध क्यो नही करते ? #TabhleegiJamaat #COVID19Pandemic #TablighJamaat #coronavirus #MuslimVirus #ThursdayThoughts	(NAG,NGEN,NCOM)
1278697357	#aapsweep ab ki baar '10 saal, kejriwal'	(NAG,NGEN,NCOM)
facebook_corpus_msr_1117201	"
फर्जी निकली भारतीय सेना के POK में घुस हमला करने की खबर - http://hindi.siasat.com/?p=835173
"	(NAG,NGEN,NCOM)
C579.203	False .	(NAG,NGEN,NCOM)
C9.173	"Ye bhadwa raaj deep baato ko gol gol gumakar👉sarkaar par bharosa nahi,
aviswaas h BJP ko bewajh lapet liya 👉librandu 👉liberal +gandu,, leftist guuu h
saaf saaf arundhati ki galti h logo ko bhadkaati Or raaj deep defend kartaa h
🙄"	(OAG,GEN,NCOM)
1246136714529103873	बंदूक तुम्हारी खाली थी या निशाना तुम्हारा चूक गया.. '#सूवर की औलाद' खाकी पर कैसे थूक गया #कश्मीर में तो #कुत्तो को आजादी चाइये थी लेकिन अभी देश मे #डॉक्टर और #पुलिस के साथ ऐसा व्यवहार करके अपनी जात दिखाने की क्या आयोसक्ता थी  #MuslimVirus  #COVID2019india  #कोरोना_जिहाद	(OAG,NGEN,COM)
C577.18	Arey pahti jeans pe ye galat bola..... Ladko ko mzaa ata hai dekhne mei	(NAG,NGEN,NCOM)
C579.412	"gando ne desh ko tor deya gando kutta sala ab baqi kasr congress wale barwe
karna chate hai in ko tu ab kabi power main ane na do ye bhi usi nali ke kere
hai"	(OAG,GEN,NCOM)
C575.381	"Super good 
👌👌👌👌👌👌👍👍👍👍👍👍👍👍"	(NAG,NGEN,NCOM)
C7.317	pyar nhi bhosriwale hawas	(OAG,GEN,NCOM)
1246013252649140224	@Shehla_Rashid No ! Need nothing as you mantion. We need - True Indians,  Nationalists,  Well Educated,  Less Superstition , Anti Hypocrite , Good people... And nothing exist in #Muslims .  #MuslimVirus #Corona_Jihad #covid786 #Terrorists !	(OAG,NGEN,COM)
1247213349189771266	मौलाना अली कादरी की मीडिया को धमकी कहा- रिपोर्टरों का निकलना मुश्किल हो जाएगा।  #TablighiJamatVirus   #TablighiJamaat   #MuslimVirus   #CoronaJihaad  #ChineseVirus19    #ShameOnLiberal  https://t.co/W1oqxSsiRh	(CAG,NGEN,COM)
C36.438	"Homosexuality is a type of mental disturbance.they have right to do anything
but army is not a joke they have some diffrent rituals"	(NAG,GEN,NCOM)
1245266432247517185	@omthanvi @_sayema @sandeep_news24 मज़हबी लोगों को देख लीजिए. ज़हरीली मस्जिद ने पूरे भारत में करोना फैला दिया लेकिन हर मज़हबी बचाव करता नज़र आएगा. पुलिस की गलती, प्रशाशन की गलती, मोदी की गलती, ट्रम्प की गलती - बस हमारी गलती नहीं कि हमने गैधरिंग की फ़िर जाने से मना किया कि अल्लाह बचा लेंगे.  #MuslimVirus	(OAG,NGEN,COM)
1251924042598227968	In #Maharashtra #Doctors getting attacked by #MuslimVirus but #maharashtragovt is not taking any concrete action #Shame   https://t.co/AnaTvcHBat  #moblynching  #coronavirus #MaharashtraLynching #TabligiJamaat #COVID #COVIDー19 #Covid_19india #COVIDIOT	(OAG,NGEN,COM)
C579.357	"Desh ka pratham gaddar 
Congress ki sarkar ne itna bada chara ke har class 123456789 me sirf congress
sirf nehru"	(OAG,NGEN,NCOM)
C579.651	Sach bole 🙏🙏	(NAG,NGEN,NCOM)
C577.69	नड्डा नड्डा बोल बोल के ऐसा लग रहा जैसे कि चड्डा बोल रहे है आप😁	(NAG,NGEN,NCOM)
facebook_corpus_msr_716079	"
खुजली कि चिवतीया बनाने कि योजना
"	(OAG,NGEN,NCOM)
C575.308	Rona padega bjp 😍	(CAG,NGEN,NCOM)
C579.141	Ye sab fake hai. Ye dalal media hai	(OAG,NGEN,NCOM)
C8.4572	bhen ki lawdi tu bana leti naaa movie	(OAG,GEN,NCOM)
C575.673.1	tera bap aega	(OAG,NGEN,NCOM)
1245686169750429696	कम से कम @rajnathsingh कड़ी निंदा तो कर दिया करते थे। @AmitShah  #emergency #CoronaJihad #MuslimVirus  #coronaupdatesindia #Indore	(CAG,NGEN,NCOM)
C4.429	Teri gand lawde😁😂	(OAG,GEN,NCOM)
1245752701100662785	Dear seculars please see how your beloved voter spreading the carona virus  He is not only spreading BJP Hindus  He is cursing every Hindu even Congress Hindu, communist Hindu, JDS Hindu...! 😡  #CoronaJihaad #ChineseVirusCorona #MuslimVirus  https://t.co/3h9ADDO9JU	(OAG,NGEN,COM)
C10.1347	"See the rotten face arundhati roy with Stinking ideas spreading odour all
around. Even pig look beautiful than this aged sow."	(NAG,GEN,NCOM)
1247199803135516674	"@LambaAlka अशुद्ध कांग्रेसियों की जायज ""आप"" की नाजा़यज ।  #MuslimVirus  #IslamicCoronaJehad @jamiamillia_ @JIHMarkaz @KhanAmanatullah @ArvindKejriwal @INCIndia @RahulGandhi @SoniaGandhiMP @MunawwarRana"	(OAG,NGEN,NCOM)
C579.712.3	Yogesh Chouhan the	(NAG,NGEN,COM)
C579.22	Congress nahi ye Cancer hai BJP hi answer hai	(OAG,NGEN,NCOM)
C8.4364	teri ma ki chut randi	(OAG,GEN,NCOM)
C4.2130.1	@The AK bahi ayushman khurana ki saari movies mai romance h bc bsssss	(NAG,GEN,NCOM)
C36.1147.3	"Condom????Kuch dusra nahi mila kya life ko dalne ki liye.gand ka surag bhi
chalta."	(OAG,GEN,NCOM)
1245422979963478016	अरे ये ऐसा कैसे कर सकते हैं???  ये  तो शांतिप्रिय समाज है??? @sambitswaraj @gauravbh @RanaAyyub @Dr_Uditraj @DrMonikaSingh_   #MuslimVirus #NizamuddinIdiots #NizamuddinCoronaCases #NIZAMUDDIN_DARGAH_CORONA_FACTORY	(CAG,NGEN,COM)
facebook_corpus_msr_1805401	Because you already a bjp man	(CAG,NGEN,NCOM)
C577.33	"Is laaate chichora phadi ladkiyo ke kpde dekh rha h bhaag kha kr aaya h ye b
😠😠😠"	(OAG,NGEN,NCOM)
C579.566	मोदी का भी कोई सच लेकर आओ	(CAG,NGEN,NCOM)
facebook_corpus_msr_1373282	"
Sbhi Desh bhakto ko Achche Dino ki Sharuwat Mubarak ho
"	(CAG,NGEN,NCOM)
1245932543456628737	Why no one is talking about #TabligiJamaat #MuslimVirus ..   Make some noice , let's take some action against this terrorists.   @TajinderBagga @ShefVaidya @muglikar_ @PrasadKarwa	(OAG,NGEN,COM)
C579.689	This is our bad luck ......gandhi family......sham sham	(CAG,NGEN,COM)
facebook_corpus_msr_300330	"
Good good sar sar
"	(NAG,NGEN,NCOM)
C8.4645	maa chuda le apni laudiii👿	(OAG,GEN,NCOM)
facebook_corpus_msr_2111202	Do RSS represents all hindus in India ??	(NAG,NGEN,NCOM)
C579.70	गदार थे सब गांधी नेहरू राहुल इंद्रा सोनिया	(OAG,NGEN,NCOM)
C575.347	logo me jagruti aa rahi hai ye des Duri aazadi	(NAG,NGEN,NCOM)
1245883453008216064	Mia you are not able to stand properly with Pakistanis, then why are you giving false assurances to others. Those whose houses belong to them do not throw stones at the other's house. You handle your trunks #MuslimVirus	(OAG,NGEN,NCOM)
1278697181	"""ama"" ke bada aba ""ahata"" zabda se bhi lagava khatma kara diya saujanya se a a pa :( #beefban"	(CAG,NGEN,NCOM)
C575.12	Modi ko hatao mahangai ghatav	(OAG,NGEN,NCOM)
C8.4175	"ae koi maaro re aunty ko 😑  
behenchod budhape me sathiya gyi h 🖐️😑"	(OAG,GEN,NCOM)
C575.648	Sab golmal h bhai sab ghapha gap	(CAG,NGEN,NCOM)
1239205702339608580	@PeterSweden7 A little bit too late, a lot worse than the coronavirus is already in and it breeds and spreads a lot faster! #MuslimVirus	(OAG,NGEN,COM)
C8.2938	"hat  
  
madarchod"	(OAG,GEN,NCOM)
C36.818	"भाई एक बात समझो एक मेल गे आर्मी ज्वाइन करता है , तो उसके लिए अन्य सभी मेल एक
लड़की की तरह है , अब खुद सोचो जब एक लड़का और लड़की एक साथ कहीं सालो तक ड्यूटी
पर काम कर रहे है उन्हें सेक्स करने को नहीं साल भर से तो वह क्या करेगे । अगर यह
सब आर्मी में होने लगा तो तो हो गई ड्यूटी ,  
और जो लोग यह कह रहे है कि हम लोग २१ वीं सेंचुरी में है .... अमेरिका जैसे
डेवलप्ड देश में रेप हो सकते तो फिर कहा नहीं हो सकते उनसे ज्यादा तो कोई ओपन
माइंड नहीं होगा  
दुनिया ताकत बर के क़दमों में झुकती है यह हमेशा याद रखो , चाहे आप कितना भी
women and powerment ki bat krlo Jo reality hai bh hai  
भले चाहे आप उसे accept na kre bo alg bat hai 😂😂😂😂😂😂😂😂"	(CAG,GEN,NCOM)
1245943015295741952	#CoronaJihad #COVID19Pandemic #COVID2019india #JehadiVirus #MuslimVirus #lockdownindia #IndiaFightsCorona #gujaratpolice #Gujarat #modiji_thankyou @narendramodi @AmitShahOffice अब देश के प्रत्येक नागरिक की है ये बोली पिछवाड़े में मारो गोली और जला दो इनकी होली...☠️ मदरसी खरपतवार ।  https://t.co/UHsBk4FhfZ	(OAG,NGEN,COM)
C579.480	Badnasib he bharat k nagrik jo ase logo	(OAG,NGEN,NCOM)
C4.1942	"Crux of Kabir Singh;  
Ladki ke maa baap ni maanrhe,pregnant kr do😆"	(NAG,GEN,NCOM)
1251785653081174016	Just see what these #Muslims are doing.. I don't know what mind setup they have? what kind of education and religion they have?  God knows... God safe India from them.  #MuslimVirus	(OAG,NGEN,COM)
1245276145488023553	इतिहास फिर दोहराया गया हम एक लड़ाई जीतने ही वाले थे, पर कुछ गद्दारों ने छल से आनंद विहार और निजामुद्दीन रच दिया। #CoronaJihad   #TablighiJamaat #MuslimVirus	(OAG,NGEN,COM)
1245254527923748864	@IshtiyaqManzoo6 @indianFailure @desimojito Shall I think of you as Jihadi then? Hope that won't bother you #MuslimVirus	(OAG,NGEN,COM)
1278686735	ab sadkon pe gadion se jyada gayen(cows) hongi. #beefban	(CAG,NGEN,NCOM)
C577.179	inka dost ramdev phati jeans bech raha hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_233595	हमारे देश के नेता और मिडिया सहीदों की शहादत का बदला लेने की बजाए अपना टाइम पास करने के लिये मुद्दा बना कर टीवी पर बहस करके लोकप्रिय बनना चाहते है	(CAG,NGEN,NCOM)
C575.658	Evm h to phir bjp ayegi	(CAG,NGEN,NCOM)
C579.395	"Us samay sardar ballabh bhai patel ko pirdhanmantri banna chaiye tha 💪💪💪loh
purush 🙏🙏🙏 liek thoko"	(CAG,NGEN,NCOM)
C575.24	"Yeh majority ees kam mein mazy marnay k plan eenkay top ac tivity mein start
sey eenkay schedule banakar action mein aaeyey Hein Duniya ko eenkiharkaton ka
eelm hogaya abeenka Eelaj 1k hihaey khoob aag jalai aur 24 karod bhadwon k
samnay aag mein zinda phenko aurkaho dekho Naqli hinduon Naqli bhagwanon ki
halat dekho aur eenki photo nikalkar gobar ki mala banakrphotoown ki Aarti
ootaro aur duniya mein viral karo"	(OAG,GEN,COM)
C575.703	"Must be punished, they think themselves to uncrowned kings, and sexually
exploit women. This is indian character."	(OAG,NGEN,NCOM)
C32.129	Badwee sabi jagaaa gandgi fila rakhi hay	(OAG,GEN,NCOM)
1245623489916055553	What is happening @PMOIndia @HMOIndia !   Enough is enough.   #MuslimVirus	(OAG,NGEN,NCOM)
1278697249	rela bajata mem kucha bhi naya nahi hai .. yaha~ taka ki trena ki zaucalaya ki caina taka lambi karane ki ghosana nahi huyi ... #railbudget2015	(CAG,NGEN,NCOM)
C24.2217	"just amazing. best regards to the director and his team.  
yes some girls are falsely accusing and misusing their power by asking about
equality. we are equal from the beginning itself. a female don't really knew
what feminism is but misuse her power by using it. in some places metros are
free for girls, there are girl's night in pub. but why? can't we pay the bills
or we are so weak? a female is making a female weak by pointing out the words
like ""freedom"" and ""equality"". recently what happened in noida? if that
happened to a girl, people would have come out and start protesting for
freedom and justice. but those were boys so no one came further for their
justice.  
what i'm saying is gender equality.  
we are already equal, if such things goes on and on there will be an another
movement, which will be named as ""mascularism"" and of course india will be the
first to start such kind of movement.  
everyone is equal and should be. if something is doing wrong, he or she should
be punished equally. everyone have their own voice and power. misusing these
powers will not help anyway or the other. rather it will ruined someone else's
life."	(CAG,GEN,NCOM)
C575.741	"bas yahi dikhao abhi sarkar ko 
baki kucch nahi dikhata hai 
kitane jwalant samsyaye hai"	(NAG,NGEN,NCOM)
1278706848	rt @pradyumancid: aree babuji @aloknath ji hai.. ya swarg sidhar gaye? #aapsweep	(CAG,NGEN,NCOM)
C579.402.1	Nehru Batman	(CAG,NGEN,NCOM)
1249185669865451528	कागज नहीं दिखाएंगे बीमारी नहीं बताएंगे टेस्ट नही करवाएंगे प्रशासन ढूंढेगा तो  छुप जाएंगे  जाहिल पैदा हुए थे जाहिल ही मर जाएंगे ! #JamaatKaCoronaDisaster  #MuslimVirus  #MuslimsSpreadingCorona  @Javedakhtarjadu  @asadowaisi	(OAG,NGEN,COM)
C4.383	Jhand review BC chal Nikal le ab	(OAG,GEN,NCOM)
1246140960943116289	#आतंकी_तबलीगी_जमात #Corona_Jihad #IndiaFightsCorona #MuslimVirus  ______🦮_____.                    _______🐷____ #कुत्ते समझ गए                     #सुअर नहीं समझे             👇                                      👇  https://t.co/OniBCqT3Fo	(OAG,NGEN,COM)
C7.2086	"Bas dil ki baat chu li Prateek bhai.... In feminist ko inki jagah dikhani
chahiye.... Aisa lagta hai ke pehle jo auroto ki sthiti thi India me wahi sahi
thi...  
Chappal ko seer pe bethaoge to chappal ganda hi karegi."	(OAG,GEN,NCOM)
C8.6212	"can you see how many dislikes are you getting? feminism ke naam pe gandh
failana band karo. equality hoti hai dono taraf se rakho. bandi maarey to waah
bandi independent, banda maarey to chhi ladki pe haath uthaya. abe chutiya tum
jaise log hi banate duniya walo ko tattii baatein karke aisi.  
kabir singh is a very good movie. it is very realistic as this case can happen
with any person. anger management, possessiveness, drug addiction, alcoholic.
ye sab realistic hai ok. veerey di wedding me masturbation scene pasand aaya?
bandi extremes pe dikhai to pasand aaya? banda nahi chalega. and why that?
because kisine ek baar bol diya ""why should the boys have all the fun"". yaar
jao kisi toilet seat me apna muh dubao aur doob maro yaar."	(OAG,GEN,NCOM)
C579.497	Tum log galat afwah kyu failate ho uneducated log	(OAG,NGEN,NCOM)
facebook_corpus_msr_956415	"
जिस देश मे सिर्फ इनकमिगं सुनने व मिस्ड़ काल करने के लिये 70% लोग फोन यूज करते है 45% फोन चला नही पाते उनका क्या होगा कालिया केशलस ट्रान्जक्शन शुरू करने से पहले इन का भी सोचो ओर उनका भी सोचो जिनके पास मोबाईल फोन तक नही है व उन स्कूली बच्चो के बारे मे भी सोचो जो स्कूल मे मोबाईल नही ले जा सकते मोदी इनसबका दुश्मन है
"	(OAG,NGEN,NCOM)
C65.240	When will I see your sexy video?	(NAG,GEN,NCOM)
C575.321.1	"Sahe he bhai sabhi netao ki jimmedari bjp ki nhi mat bholo ye bjp 2014 se aayi
he ye neta isase pahale sapa basapa kongres ya any pati me bhi hoge"	(OAG,NGEN,NCOM)
C575.559	Desh ke gaddaro bjp ko jute maro	(OAG,NGEN,NCOM)
C575.189	Main sehmat ye har field may	(NAG,NGEN,NCOM)
C575.167	Kya BJP ko nanga Kiya hai..solid...	(OAG,NGEN,NCOM)
C579.242	"Isliye hamara desh itne der mein tarakki kiya sirf madarchod Nehru aur unke
najayaz khandan wale desh par Raj karke usko barbadi ki aur leke gaye"	(OAG,NGEN,NCOM)
1244997526647787520	........सबका विश्वास  @narendramodi  शांतिदूतों का विश्वास जीतो और हम लोगो को जिन्होंने आँख मूंदकर आपपर भरोसा किया उनको महामारी की भेंट चढ़वा दो। #markaz  #MuslimVirus	(OAG,NGEN,NCOM)
C8.2905.5	ra ji tu maaayyaa chod jakey	(OAG,GEN,NCOM)
facebook_corpus_msr_1125365	"
भारत और पाकिस्तान के बीच मौजूद नियंत्रण रेखा पर बुधवार आधी रात को शुरू हुआ भारतीय सेना का सर्जिकल हमला आतंकवादियों के खिलाफ था, जो भारत में आतंकी हमलों की साज़िश रच रहे थे, और सूत्रों के मुताबिक, सर्जिकल हमला गुरुवार सुबह 4:30 बजे तक चलता रहा. #SurgicalStrike #IndianArmy
"	(NAG,NGEN,NCOM)
1278705838	#railbudget2015 isa bajata mem nai trena na cala kara sureza prabhu ne purani trenom ko samaya para calane ke liye patariyom para jagaha di hai|	(NAG,NGEN,NCOM)
C10.1321.2	MC-BC Name would be perfect.	(NAG,GEN,NCOM)
C579.443	साला हरामी था	(OAG,NGEN,NCOM)
1248662944163835904	Still any doubts why we need CAA, NRC and UNIFORM CIVIL CODE? #Rajasthan #Ramayana #MuslimsSpreadingCorona #MuslimVirus  https://t.co/h6zhHlcdVk	(OAG,NGEN,COM)
1245991154161610754	#Covid_19, #Quarantine, #Isolation, #Lockdown जैसे नए शब्द अभी बोलना सीखा ही था - - - - तभी #Markaz, #TablighiJamat, #Nijamuddin, #MuslimVirus जैसे नए शब्द आ गए..... 🙄😭😁😁😳🙄😳  #ChineseVirus19  #IndiaFightsCorona  #Corona  https://t.co/ArM6XLTzmy	(CAG,NGEN,COM)
facebook_corpus_msr_1939494	she is a female terrorist...	(OAG,NGEN,NCOM)
C575.557	very nice	(NAG,NGEN,NCOM)
C7.1335	FEMINISTS AND LIBERLS ARE MADARCHOD	(OAG,GEN,NCOM)
1245003151523991553	@TheLallantop तो सरकार का निर्देश यह भी था कि किसी तरह की परेशानी हो रही हो जैसे कि सांस लेने में परेशानी ,सर्दी खासी ,बुखार है तो फिर आपको टोल फ्री नंबर दिया गया था उस पर कांटेक्ट करना चाहिए तो  सरकार के निर्देशों का पालन नहीं किया गया? #Nizamuddin #NizamuddinMarkaz #MuslimVirus	(NAG,NGEN,NCOM)
1252504420782239745	#Arab #gulfcountries #MuslimVirus #muslimwomen #UAE @gulf_news @Saudi_Gazette @TheNationalUAE #TejasviSurya @UN India is the only country in world will have religious freedom to minority muslims. Look at world no country has freedom to minority wether it is Pak, arab or any	(NAG,NGEN,NCOM)
1278696543	@gurmeetramrahim sacce sode akara sikha mainem pyara kise kahate haim pyara ki hi bhasa sikhata hai vo gata hameza pyara ka hi alapa hai#blockbustermsg	(NAG,NGEN,NCOM)
C579.389	All nonsense	(OAG,NGEN,NCOM)
1245684649982136322	Tweet from Saurabh Arya (@srv95) -  #मुस्लिम_मतलब_आतंकवादी #हंसराज_हलाला_की_पैदाइश_है #सूजे_मुँह_वाला_सुरजेवाला #SadhguruForChallengingTimes #MuslimVirus #ChinaVirus #WuhanVirus #India #PakistanVirus  https://t.co/r1XAxzjD5X	(OAG,NGEN,COM)
C8.3369	chal bsdk ..vag ja youtube. gandi and flase videos banati ho .	(OAG,GEN,NCOM)
1254681825374429184	पहले जमाती  अब रमज़ान में लोकडाउन का पालन नही करना । क्या lockdown से अन्य समुदाय को कोई फर्क नही पड़ता??? #Covid_19  #muslimvirus	(CAG,NGEN,COM)
1256433870729129984	@javednama @ajaysinghlwe सालो तुम मुस्लिमों से नफ़रत किसी के कहने से नहीं हुआ। ये तुम्हारी करतूतों के कारण नफ़रत बढ़ा है। अपने करतूतों के बारे में काहे नहीं बोलते हो बे।  लिखने के लिए बहुत कुछ है लेकिन अभी नरमी से लिख रहा हूं। #muslims_are_terrorist  #muslimvirus  @Jaiprak26396188 @SumanshekharS	(OAG,GEN,COM)
C10.1088	Arnab maa ka jana hai to JNU campus mein ja ke dikha	(OAG,GEN,NCOM)
C579.510	ganda admi tha nehru ekdum	(OAG,NGEN,NCOM)
C579.568	"बहुत गंदा इतिहास है अब तो बस कांग्रेस मुक्त हो जाना चाहिए भारत सब अश्लील और
गंदे लोग भरे पड़े हैं"	(OAG,NGEN,NCOM)
1278696444	mai~ leela semson jaise imanadara logo ke satha hu~ | modi sarakara se yaha ummida nahi thi,mai~ sarakara ki ninda karata hu~|#msgincinemas	(CAG,NGEN,NCOM)
C8.4620	"when kabir singh hears this review?? ans-kisne aisa review diya madarchod
😤😤...ek baat hai tum logo ki itni gaand kyu jalti hai acchi filmo se nikal
bhadwi pehli fursat me nikal..."	(OAG,GEN,NCOM)
C10.714	"Tu apna nam arundhati nahi halala ki aulad kutia rakh le ye sari ki sari ugly
auratey jese barkha datt etc. etc.atankwadi ban gai he in pe deshdroh ka case
karke jail me dalo ya loc ke par phenko."	(OAG,GEN,NCOM)
C575.437	"तेरी न्यूज पर मोदी नहीं लिखा हुआ होता तो तेरी यह वीडियो कोई नहीं देखता l 
Modi hi ब्रांड h"	(OAG,NGEN,NCOM)
C579.239	In hub is	(NAG,NGEN,NCOM)
1245652513581174785	Waste of money quarantine to these people. Shame on #MuslimVirus  https://t.co/PHpcGgyvO2	(OAG,NGEN,COM)
1246083972347473920	"ये आज ""सुबह"" की फोटो  है.... ऐसी ""दीवानगी"" देखी नही कही 🥰 @narendramodi @girirajsinghbjp @BJP4India #IndiaFightsCorona #IndiaFightsCoronavirus #MuslimVirus #ModiVideoMessage #PMReliefFund  https://t.co/T1HiRP1css"	(NAG,NGEN,NCOM)
1246757431004164096	@KhanAmanatullah #कोरोना_वायरस तो चीन से आया पर #ChinaVirus को #CoronaJihad कर #TablighiJamat ने #MuslimVirus बना डाला #ChineseVirus19 चीन में चमगादड़ खानेवालों ने फैलाया पर यहां भारत में तो देश के दुश्मन #TabhleegiJamaat के सुअरों ने ही फैलाया मोदी विरोध में #Muslim #देशद्रोही बन चुके हैं	(OAG,NGEN,COM)
1251907880841703429	@RanaAyyub But tablighees all are muslims so all are ismophobic auntiji #tubleeghivirus #muslimvirus	(OAG,NGEN,COM)
C579.703.1	Aadi chauhan nathu tab gandu nehi tha	(OAG,NGEN,COM)
facebook_corpus_msr_371224	"
tirpathi
"	(NAG,NGEN,NCOM)
facebook_corpus_msr_656076	Mukul bhosdike randi ki aulad sale teri bhen ko sare aam chod denge tu kuch nhi kar payga	(OAG,GEN,NCOM)
C579.374	"Giyasudin Gazi 
Pandit Nehru"	(OAG,NGEN,COM)
1255222238065934344	Comforting #message about #Ramadan to you all.  #WatchNow &amp; RT  #RamadanMubarak #RamadanCareForOthers #StayAtHome #carer #لبنان_ينتفض #طرابلس_تنتفض #Islam #Muslim #Love101 #HomeLearningUK #StayAtHomeSaveLives #StaySafeStayHome #MuslimsConnect #MuslimWorldLeague #muslimvirus  https://t.co/3Cd94Jpj2U	(NAG,NGEN,NCOM)
C579.163	Fack news or photo shop hy bhai	(NAG,NGEN,NCOM)
1278696267	yeh krishna karate kaun hai bhai ???? #indvsuae krishna chandran toh nehi	(NAG,NGEN,NCOM)
1245762221931548673	Who wants Jadoo ki jhappi from Tablighi??  #HugATablighi  #COVID2019india #MuslimVirus #COVID19Pandemic	(CAG,NGEN,COM)
1278696429	#aap para savala bajiba hai, tiramga dikhakara vota le liye aura jita ka jazna pakistani ramga ke gubbarom se? #kiskidelhi #aapsweep	(CAG,NGEN,NCOM)
1246267036335931392	अब समय आ गया है, की डॉ साहब के साथ सेना का जवान भी भेजे, ताकि डॉ साहब यथाचित निर्णय करके मरीज़ को कौन सी गोली चहिए वो दी जा सकें #muslimvirus	(CAG,NGEN,COM)
C579.618	Randbaaaz nehru	(OAG,NGEN,NCOM)
C579.597	"Nehru to bhadwa tha hi bencho usse jyada Mahatma Gandhi ( takla ) tha dono ne
loot Liya Hindustan ko"	(OAG,NGEN,NCOM)
C579.322.1	"Sahi kaha bro, ye bhosdi wale ko kuch pta nhi hota or bss logo to chutiya
bnakr ke galt jaankari dete hai,,"	(OAG,NGEN,NCOM)
C8.301	"dekh tu mandarchod toh thi...hi pr ab behen ki loudi ban chuki hai.  
woh movie apne aap main ek kahani hai...or tu kyu apna bhosda foola rahi
hai...  
ek baat bolu yahi ladkiya hoti hai jo feminism ke name pe gala faadti hai or
naya bf milte hi chut...or tum bataogi hume ki movie kaisi hai...lakshay bhai
ka video dekha toh socha buddhhi ki thodi taarif kar ke aata hoon. toh aaya
tha ab chalta hoon. tum tumhari maa chudao lakshay bhai tumhare sath hai..."	(OAG,GEN,NCOM)
C575.766.1	100% 👍	(NAG,NGEN,NCOM)
C579.407.2	"आप कूछ भी कहे परंतु वल्लभभाई पटेल आर एस एस के सक्ख्त विरोधी थे आप
महापुरुषमहापुरुषों मे भी वैम्मनास्य पैदा करते हैं ।कर्म फल भोगना ही पडेगा ।"	(OAG,NGEN,NCOM)
C579.343	achache logo ko badnaam mat karo	(NAG,NGEN,NCOM)
C24.16	"awesome bhai 90 percent to fake case hote rape k or ldke ki puri zindgi barbad
ho jaati h"	(NAG,GEN,NCOM)
facebook_corpus_msr_1692679	Bjp ko itna seat nhi aayega	(CAG,NGEN,NCOM)
C575.277	Mmmmmm	(NAG,NGEN,NCOM)
